station_pair,time,delay,coherence,station1,station2
TX.PB01_TX.PB03,17.0,0.20456716240463,0.8157145101365205,PB01,PB03
TX.PB01_TX.PB03,21.0,-0.34479419188948446,0.7959041388983538,PB01,PB03
TX.PB01_TX.PB03,25.0,-0.28875324125149043,0.8191721690004737,PB01,PB03
TX.PB01_TX.PB03,29.0,-0.9174943804593808,0.7854165455000115,PB01,PB03
TX.PB01_TX.PB03,33.0,0.4696121911964412,0.8098642699505318,PB01,PB03
TX.PB01_TX.PB03,37.0,0.7067816788796151,0.8612303577902644,PB01,PB03
TX.PB01_TX.PB03,41.0,-0.5356171590435663,0.8643524002962931,PB01,PB03
TX.PB01_TX.PB03,45.0,-0.0392066943666108,0.7872852923440774,PB01,PB03
TX.PB01_TX.PB03,49.0,-0.06277643123588748,0.8528786867516333,PB01,PB03
TX.PB01_TX.PB03,53.0,0.39856608136355537,0.8481366671450424,PB01,PB03
TX.PB01_TX.PB03,57.0,-0.2374860996126276,0.7764412205509709,PB01,PB03
TX.PB01_TX.PB04,29.0,-0.05665577081480877,0.7870697718117367,PB01,PB04
TX.PB01_TX.PB04,33.0,0.36233306131934473,0.840930916759099,PB01,PB04
TX.PB01_TX.PB04,37.0,0.3357800332122076,0.7919142169418111,PB01,PB04
TX.PB01_TX.PB04,41.0,0.2974060782590194,0.8203404817996793,PB01,PB04
TX.PB01_TX.PB04,45.0,-0.8843256943951341,0.7908379620627699,PB01,PB04
TX.PB01_TX.PB04,49.0,0.24375549767425708,0.8296693233795099,PB01,PB04
TX.PB01_TX.PB04,53.0,-0.3569585364698422,0.825102149571648,PB01,PB04
TX.PB01_TX.PB04,57.0,0.27416549212673247,0.8201126237602986,PB01,PB04
TX.PB01_TX.PB04,61.0,-0.4481865275879268,0.8278040188004218,PB01,PB04
TX.PB01_TX.PB04,65.0,-0.72092356685539,0.8320566299978412,PB01,PB04
TX.PB01_TX.PB04,69.0,0.8501050260644728,0.8174763956237326,PB01,PB04
TX.PB01_TX.PB05,23.0,0.33303504323428773,0.7757797884662775,PB01,PB05
TX.PB01_TX.PB05,27.0,0.2639520752344657,0.8317402269639093,PB01,PB05
TX.PB01_TX.PB05,31.0,-0.0318543956497464,0.8505034745368982,PB01,PB05
TX.PB01_TX.PB05,35.0,0.03826678367130487,0.7886670245427131,PB01,PB05
TX.PB01_TX.PB05,39.0,0.37602179492370014,0.8094475376287656,PB01,PB05
TX.PB01_TX.PB05,43.0,-0.5855861286809969,0.7984757029184885,PB01,PB05
TX.PB01_TX.PB05,47.0,0.16063992708706587,0.8074926368801402,PB01,PB05
TX.PB01_TX.PB05,51.0,0.5203032661684875,0.8155925259041643,PB01,PB05
TX.PB01_TX.PB05,55.0,-0.6538559314780339,0.8293805189901066,PB01,PB05
TX.PB01_TX.PB05,59.0,-0.21110540994928503,0.8393571509033166,PB01,PB05
TX.PB01_TX.PB05,63.0,0.47985213232495744,0.8059462501414497,PB01,PB05
TX.PB01_TX.PB06,49.0,-0.3481577808044603,0.7871667887495724,PB01,PB06
TX.PB01_TX.PB06,53.0,0.01319438864284528,0.8471053148718775,PB01,PB06
TX.PB01_TX.PB06,57.0,0.21102022624658304,0.7739543643193878,PB01,PB06
