station_pair,time,delay,coherence,station1,station2
TX.PB01_TX.PB03,17.0,0.029865386550505742,0.8338122097602274,PB01,PB03
TX.PB01_TX.PB03,21.0,0.4341713228916217,0.812297799606804,PB01,PB03
TX.PB01_TX.PB03,25.0,0.1384503453237612,0.7928318852836733,PB01,PB03
TX.PB01_TX.PB03,29.0,-0.23953572642482443,0.7851558187294881,PB01,PB03
TX.PB01_TX.PB03,33.0,-0.244412280819688,0.759701026000884,PB01,PB03
TX.PB01_TX.PB03,37.0,0.4879279849503137,0.8566645671724806,PB01,PB03
TX.PB01_TX.PB03,41.0,0.15976205541385383,0.7654864508155219,PB01,PB03
TX.PB01_TX.PB03,45.0,-0.8182317106612106,0.7651133863457203,PB01,PB03
TX.PB01_TX.PB03,49.0,-0.1961161369700161,0.8056960936040765,PB01,PB03
TX.PB01_TX.PB03,53.0,0.11684946627685508,0.8115741166100617,PB01,PB03
TX.PB01_TX.PB03,57.0,0.06492470950390233,0.7696290603969611,PB01,PB03
TX.PB01_TX.PB04,29.0,0.13322401733842765,0.8191716808980202,PB01,PB04
TX.PB01_TX.PB04,33.0,-0.11608968622431844,0.8483404554118542,PB01,PB04
TX.PB01_TX.PB04,37.0,0.015829453920273816,0.7806341194515254,PB01,PB04
TX.PB01_TX.PB04,41.0,0.7325454105017781,0.8191764613634019,PB01,PB04
TX.PB01_TX.PB04,45.0,0.6073668423214743,0.7968852324229405,PB01,PB04
TX.PB01_TX.PB04,49.0,0.21520734293811128,0.817922203967393,PB01,PB04
TX.PB01_TX.PB04,53.0,-0.6382944718952042,0.818159210666851,PB01,PB04
TX.PB01_TX.PB04,57.0,-0.07081577482244855,0.8561217901208298,PB01,PB04
TX.PB01_TX.PB04,61.0,0.47103161426644047,0.8376304713420913,PB01,PB04
TX.PB01_TX.PB04,65.0,-0.41061907763332905,0.8259450731433845,PB01,PB04
TX.PB01_TX.PB04,69.0,0.7334566784306221,0.8090368699850925,PB01,PB04
TX.PB01_TX.PB05,23.0,1.0670774375683398,0.7496747458906142,PB01,PB05
TX.PB01_TX.PB05,27.0,-0.4654849025396036,0.8095348383754781,PB01,PB05
