station_pair,time,delay,coherence,station1,station2
TX.PB01_TX.PB03,17.0,0.5916660103830341,0.8075320103101324,PB01,PB03
TX.PB01_TX.PB03,21.0,0.3860520963733621,0.8025667413193203,PB01,PB03
TX.PB01_TX.PB03,25.0,0.0025396629291701595,0.7946299413745421,PB01,PB03
TX.PB01_TX.PB03,29.0,-0.7770330880576953,0.8015875716394169,PB01,PB03
TX.PB01_TX.PB03,33.0,0.07216436071101968,0.7663991529119689,PB01,PB03
TX.PB01_TX.PB03,37.0,0.6873607171361223,0.8392262822841366,PB01,PB03
TX.PB01_TX.PB03,41.0,-0.928561540642852,0.7638917177371609,PB01,PB03
TX.PB01_TX.PB03,45.0,0.3919829823073048,0.7866913779714253,PB01,PB03
TX.PB01_TX.PB03,49.0,0.03723469766531602,0.7892688727300486,PB01,PB03
TX.PB01_TX.PB03,53.0,-0.31845387355775595,0.823454088083906,PB01,PB03
TX.PB01_TX.PB03,57.0,-0.19207700693207247,0.7914382583132766,PB01,PB03
TX.PB01_TX.PB04,29.0,0.5002436039153569,0.7808974136274103,PB01,PB04
TX.PB01_TX.PB04,33.0,-0.117212260487633,0.8333545221268118,PB01,PB04
TX.PB01_TX.PB04,37.0,-0.22270301758683417,0.8347096192170227,PB01,PB04
TX.PB01_TX.PB04,41.0,-0.18491679955236545,0.8100586558166895,PB01,PB04
TX.PB01_TX.PB04,45.0,0.1733317547707111,0.8051710533027668,PB01,PB04
TX.PB01_TX.PB04,49.0,0.52415092179655,0.773729366390699,PB01,PB04
TX.PB01_TX.PB04,53.0,-0.6576104074930732,0.8197369164566921,PB01,PB04
TX.PB01_TX.PB04,57.0,-0.23245977787448488,0.785081087973778,PB01,PB04
TX.PB01_TX.PB04,61.0,-0.28970824091509934,0.8185063145011634,PB01,PB04
TX.PB01_TX.PB04,65.0,-0.1924237392359812,0.8014412435911205,PB01,PB04
TX.PB01_TX.PB04,69.0,0.4136658229081968,0.7829537910925832,PB01,PB04
TX.PB01_TX.PB05,23.0,0.5896979710191126,0.7974191842383539,PB01,PB05
TX.PB01_TX.PB05,27.0,-0.3152681858684094,0.8502264677621428,PB01,PB05
TX.PB01_TX.PB05,31.0,0.4096389610517168,0.8582542799045616,PB01,PB05
TX.PB01_TX.PB05,35.0,0.10466557497160583,0.8502429110309214,PB01,PB05
TX.PB01_TX.PB05,39.0,0.9083697620821974,0.7745966867506835,PB01,PB05
TX.PB01_TX.PB05,43.0,0.5322166004089129,0.806707907898838,PB01,PB05
TX.PB01_TX.PB05,47.0,-0.010707424961402144,0.8205874987245173,PB01,PB05
TX.PB01_TX.PB05,51.0,0.13754372230685366,0.8297245726745761,PB01,PB05
TX.PB01_TX.PB05,55.0,-0.28737634082760266,0.8789140581772323,PB01,PB05
TX.PB01_TX.PB05,59.0,0.3813268748027244,0.8297003412472121,PB01,PB05
TX.PB01_TX.PB05,63.0,0.02751084421451993,0.8091661789279174,PB01,PB05
TX.PB01_TX.PB06,49.0,-0.11701342754663809,0.8601078409929782,PB01,PB06
TX.PB01_TX.PB06,53.0,-0.13092485934541637,0.8070866588529365,PB01,PB06
TX.PB01_TX.PB06,57.0,-0.1302789620160816,0.8069747946096801,PB01,PB06
TX.PB01_TX.PB06,61.0,0.5147141251121439,0.8310499910567731,PB01,PB06
TX.PB01_TX.PB06,65.0,-0.05859822200877597,0.7954686991256165,PB01,PB06
TX.PB01_TX.PB06,69.0,0.10904093498347806,0.76042443607449,PB01,PB06
TX.PB01_TX.PB06,73.0,0.35715550278396346,0.8433549023427187,PB01,PB06
TX.PB01_TX.PB06,77.0,0.13143297256909856,0.7963235197073529,PB01,PB06
TX.PB01_TX.PB06,81.0,-0.7069629532356814,0.8078630623536837,PB01,PB06
TX.PB01_TX.PB06,85.0,0.08828180754767409,0.7976145259329293,PB01,PB06
TX.PB01_TX.PB06,89.0,-0.009895084146357683,0.8469984919359117,PB01,PB06
TX.PB01_TX.PB07,37.0,0.04873874338059925,0.832054613365766,PB01,PB07
TX.PB01_TX.PB07,41.0,-0.1083489407559406,0.8316705619224444,PB01,PB07
TX.PB01_TX.PB07,45.0,-0.05175525505313629,0.8118352859390802,PB01,PB07
TX.PB01_TX.PB07,49.0,-0.6170018382238333,0.7846741662630519,PB01,PB07
TX.PB01_TX.PB07,53.0,-0.22261896624513167,0.7726185766467789,PB01,PB07
TX.PB01_TX.PB07,57.0,0.40919601481893064,0.8034016897919649,PB01,PB07
TX.PB01_TX.PB07,61.0,-0.7949363720563078,0.8210570497161053,PB01,PB07
TX.PB01_TX.PB07,65.0,1.074043874122879,0.7764721549515139,PB01,PB07
TX.PB01_TX.PB07,69.0,-0.024390210957459527,0.8298835027083021,PB01,PB07
TX.PB01_TX.PB07,73.0,-0.277654731441811,0.8251338097127598,PB01,PB07
TX.PB01_TX.PB07,77.0,-0.2416590192480728,0.8087451166906621,PB01,PB07
TX.PB01_TX.PB08,43.0,0.3111529786239058,0.7960436720264357,PB01,PB08
TX.PB01_TX.PB08,47.0,0.13704666298856413,0.837452285162532,PB01,PB08
TX.PB01_TX.PB08,51.0,-0.8590120344431564,0.7937560498908232,PB01,PB08
TX.PB01_TX.PB08,55.0,-0.07801212206052521,0.8004604252369294,PB01,PB08
TX.PB01_TX.PB08,59.0,-0.0011569325144041998,0.8373333286173088,PB01,PB08
TX.PB01_TX.PB08,63.0,-0.07385926760706465,0.8286424393072103,PB01,PB08
TX.PB01_TX.PB08,67.0,-1.154271533794156,0.8324787673093278,PB01,PB08
TX.PB01_TX.PB08,71.0,0.8001942211558678,0.7480419634133448,PB01,PB08
TX.PB01_TX.PB08,75.0,-0.5433503951619948,0.8041550331321407,PB01,PB08
TX.PB01_TX.PB08,79.0,0.41753377056680463,0.8063465257656212,PB01,PB08
TX.PB01_TX.PB08,83.0,-0.1211806573974431,0.7989137842515648,PB01,PB08
TX.PB01_TX.PB10,21.0,0.0902760196140971,0.8078193157416513,PB01,PB10
TX.PB01_TX.PB10,25.0,0.36090746903955856,0.8232159697399306,PB01,PB10
TX.PB01_TX.PB10,29.0,-0.4645509513138755,0.7974312224387559,PB01,PB10
