station_pair,time,delay,coherence,station1,station2
TX.PB03_TX.PB04,15.0,-0.24095824256126133,0.8350882841620123,PB03,PB04
TX.PB03_TX.PB04,19.0,-0.02766397515228848,0.8084230813541047,PB03,PB04
TX.PB03_TX.PB04,23.0,0.8293476468940641,0.796797117406864,PB03,PB04
TX.PB03_TX.PB04,27.0,0.3230055372228002,0.7784063691098504,PB03,PB04
TX.PB03_TX.PB04,31.0,0.49887479490961,0.8073000440086181,PB03,PB04
TX.PB03_TX.PB04,35.0,-0.41315757778985984,0.7909369294932879,PB03,PB04
TX.PB03_TX.PB04,39.0,-0.5569426999821436,0.7872243265681235,PB03,PB04
TX.PB03_TX.PB04,43.0,-0.23658112051882876,0.7918422323015296,PB03,PB04
TX.PB03_TX.PB04,47.0,-0.6461810979231668,0.7471080282396431,PB03,PB04
TX.PB03_TX.PB04,51.0,0.028725764001668052,0.8325759688634004,PB03,PB04
TX.PB03_TX.PB04,55.0,0.7966342062754785,0.8292795824826705,PB03,PB04
TX.PB03_TX.PB05,15.0,-0.02225103843077936,0.8149183824792293,PB03,PB05
TX.PB03_TX.PB05,19.0,0.13901188025910657,0.832823180893083,PB03,PB05
TX.PB03_TX.PB05,23.0,0.23669727885055009,0.8071182155296788,PB03,PB05
TX.PB03_TX.PB05,27.0,-0.14309212650633663,0.8437273870280234,PB03,PB05
TX.PB03_TX.PB05,31.0,0.8459772778352844,0.8464564838203538,PB03,PB05
TX.PB03_TX.PB05,35.0,-0.3077758307652519,0.8000539544146988,PB03,PB05
TX.PB03_TX.PB05,39.0,0.5579790376379401,0.8003364554210188,PB03,PB05
TX.PB03_TX.PB05,43.0,0.25121960856834746,0.8347124841696835,PB03,PB05
TX.PB03_TX.PB05,47.0,-0.1671500144537976,0.7799169599951603,PB03,PB05
TX.PB03_TX.PB05,51.0,-0.04935660777555124,0.7985553713587388,PB03,PB05
TX.PB03_TX.PB05,55.0,0.018898461017897217,0.8366423557025704,PB03,PB05
TX.PB03_TX.PB06,37.0,0.8673241651289355,0.82833655604876,PB03,PB06
TX.PB03_TX.PB06,41.0,0.6137296197356973,0.7856516216396036,PB03,PB06
TX.PB03_TX.PB06,45.0,0.3288505042754402,0.7987854758648653,PB03,PB06
TX.PB03_TX.PB06,49.0,-0.06533870944424182,0.834401703030063,PB03,PB06
TX.PB03_TX.PB06,53.0,1.25127757858116,0.7917698343838685,PB03,PB06
TX.PB03_TX.PB06,57.0,0.3072047845734785,0.7775783305427657,PB03,PB06
TX.PB03_TX.PB06,61.0,-0.28780929978716946,0.8613517771688499,PB03,PB06
TX.PB03_TX.PB06,65.0,0.18453867573821744,0.848388186557976,PB03,PB06
TX.PB03_TX.PB06,69.0,-0.4187378032980641,0.8035744371989355,PB03,PB06
TX.PB03_TX.PB06,73.0,0.1539684109654169,0.8120223078673533,PB03,PB06
TX.PB03_TX.PB06,77.0,0.5836043387482764,0.8205754816257963,PB03,PB06
TX.PB03_TX.PB08,33.0,0.22100702969280137,0.8055026454449302,PB03,PB08
TX.PB03_TX.PB08,37.0,0.6008650610865539,0.821000563175737,PB03,PB08
TX.PB03_TX.PB08,41.0,-0.24405027398981172,0.7600090868461142,PB03,PB08
TX.PB03_TX.PB08,45.0,0.22354774704601543,0.8102823564095974,PB03,PB08
TX.PB03_TX.PB08,49.0,0.1160901480361954,0.8035555475942365,PB03,PB08
