station_pair,time,delay,coherence,station1,station2
TX.PB01_TX.PB03,17.0,0.532528645205906,0.829982728959266,PB01,PB03
TX.PB01_TX.PB03,21.0,-0.6282894840736017,0.7956023122579043,PB01,PB03
TX.PB01_TX.PB03,25.0,0.009637355474558877,0.7564065099543836,PB01,PB03
TX.PB01_TX.PB03,29.0,-0.6229635361872888,0.7952158201508626,PB01,PB03
TX.PB01_TX.PB03,33.0,-0.23416457675716537,0.7407374984468981,PB01,PB03
TX.PB01_TX.PB03,37.0,0.12554296077926783,0.802495998181266,PB01,PB03
TX.PB01_TX.PB03,41.0,0.26716395156648115,0.8101278500075416,PB01,PB03
TX.PB01_TX.PB03,45.0,0.398668649823857,0.8058472701509526,PB01,PB03
TX.PB01_TX.PB03,49.0,0.2773832944642626,0.8441516471953413,PB01,PB03
TX.PB01_TX.PB03,53.0,-0.35837896517205403,0.8266804607244126,PB01,PB03
TX.PB01_TX.PB03,57.0,-0.542537323116899,0.7982563823071578,PB01,PB03
TX.PB01_TX.PB04,29.0,0.09737507004149809,0.8398963986284516,PB01,PB04
TX.PB01_TX.PB04,33.0,-0.016241218478461168,0.8539562709830956,PB01,PB04
TX.PB01_TX.PB04,37.0,-0.28779772363483,0.7995233795884193,PB01,PB04
TX.PB01_TX.PB04,41.0,1.05970818288763,0.8261515842614214,PB01,PB04
TX.PB01_TX.PB04,45.0,0.14096044859749615,0.7854850883666341,PB01,PB04
TX.PB01_TX.PB04,49.0,-0.20112739399169197,0.7936834740928365,PB01,PB04
TX.PB01_TX.PB04,53.0,-0.32805279276421934,0.8248962760714212,PB01,PB04
TX.PB01_TX.PB04,57.0,0.23537468009556028,0.7980795370936494,PB01,PB04
TX.PB01_TX.PB04,61.0,-0.7667870948891378,0.8331351283423993,PB01,PB04
TX.PB01_TX.PB04,65.0,-0.6332987040369796,0.7876700516086835,PB01,PB04
TX.PB01_TX.PB04,69.0,1.350946042442533,0.7921225173456683,PB01,PB04
TX.PB01_TX.PB05,23.0,0.6643227512557764,0.809856449952205,PB01,PB05
TX.PB01_TX.PB05,27.0,-0.08196297644529121,0.8324395014687451,PB01,PB05
TX.PB01_TX.PB05,31.0,-0.47442316387463707,0.8050015120056898,PB01,PB05
TX.PB01_TX.PB05,35.0,0.415261201373369,0.8169151555204173,PB01,PB05
TX.PB01_TX.PB05,39.0,0.6082993902961754,0.7733107914273488,PB01,PB05
TX.PB01_TX.PB05,43.0,-0.4506809169662631,0.8243091479614304,PB01,PB05
TX.PB01_TX.PB05,47.0,0.24043146285639452,0.8180331513816984,PB01,PB05
TX.PB01_TX.PB05,51.0,0.7705575604185787,0.8091280604708486,PB01,PB05
TX.PB01_TX.PB05,55.0,-0.3237526689410922,0.8566797831753629,PB01,PB05
TX.PB01_TX.PB05,59.0,0.1125355383444337,0.8190867125360292,PB01,PB05
TX.PB01_TX.PB05,63.0,0.2432225901622053,0.7954761073830094,PB01,PB05
TX.PB01_TX.PB06,49.0,0.1725690699144117,0.8433222932834422,PB01,PB06
TX.PB01_TX.PB06,53.0,0.29526032020603143,0.8353988950461232,PB01,PB06
TX.PB01_TX.PB06,57.0,0.41784778578247334,0.8039380663438898,PB01,PB06
TX.PB01_TX.PB06,61.0,-0.03671052228964581,0.8018202235269306,PB01,PB06
TX.PB01_TX.PB06,65.0,-0.20850524299398568,0.8046873298237082,PB01,PB06
TX.PB01_TX.PB06,69.0,0.3967251561533766,0.8133228257138623,PB01,PB06
TX.PB01_TX.PB06,73.0,-0.7644641825603798,0.8313289488023552,PB01,PB06
TX.PB01_TX.PB06,77.0,1.3405814784083119,0.8136624522473445,PB01,PB06
TX.PB01_TX.PB06,81.0,-0.4451618090795924,0.8279305345789735,PB01,PB06
TX.PB01_TX.PB06,85.0,0.10826726289637827,0.8153217609267882,PB01,PB06
TX.PB01_TX.PB06,89.0,0.6902806075792305,0.7979579530089437,PB01,PB06
TX.PB01_TX.PB07,37.0,0.34079189514681313,0.7828866683441178,PB01,PB07
TX.PB01_TX.PB07,41.0,-0.28922645930661933,0.8291763458125541,PB01,PB07
TX.PB01_TX.PB07,45.0,0.8716637660747278,0.8501709171654099,PB01,PB07
TX.PB01_TX.PB07,49.0,-0.13657784094044115,0.8393286177389678,PB01,PB07
TX.PB01_TX.PB07,53.0,-0.48143092798783815,0.8112760818472338,PB01,PB07
TX.PB01_TX.PB07,57.0,0.5021291503428278,0.7638313866429942,PB01,PB07
TX.PB01_TX.PB07,61.0,-0.8728904756631988,0.8270336026369006,PB01,PB07
TX.PB01_TX.PB07,65.0,0.2305741123767986,0.8260482699837822,PB01,PB07
TX.PB01_TX.PB07,69.0,0.18825355369478336,0.8602109993743929,PB01,PB07
TX.PB01_TX.PB07,73.0,-0.2758546119777512,0.832576808291594,PB01,PB07
TX.PB01_TX.PB07,77.0,0.1595265227083489,0.7858682192672339,PB01,PB07
TX.PB01_TX.PB08,43.0,0.1434595420586257,0.8390506276900913,PB01,PB08
TX.PB01_TX.PB08,47.0,-0.2302170086657736,0.7928198491038961,PB01,PB08
TX.PB01_TX.PB08,51.0,-0.2735612008139929,0.8487520944891885,PB01,PB08
TX.PB01_TX.PB08,55.0,-0.1326598878696032,0.7815710185248168,PB01,PB08
TX.PB01_TX.PB08,59.0,-0.10361406822055964,0.8597641923839768,PB01,PB08
TX.PB01_TX.PB08,63.0,-0.5449427534892087,0.7953631217390376,PB01,PB08
TX.PB01_TX.PB08,67.0,-0.6263918119353268,0.8446208246792855,PB01,PB08
TX.PB01_TX.PB08,71.0,0.4103488859875741,0.8653991429378894,PB01,PB08
TX.PB01_TX.PB08,75.0,-1.101255160260451,0.8458109396106415,PB01,PB08
TX.PB01_TX.PB08,79.0,0.6112169546641854,0.8298485021099221,PB01,PB08
TX.PB01_TX.PB08,83.0,-0.4248832761333247,0.8179926598155812,PB01,PB08
TX.PB01_TX.PB10,21.0,0.38592129594280977,0.8223699741385239,PB01,PB10
TX.PB01_TX.PB10,25.0,0.1913259604475788,0.8515515708283037,PB01,PB10
TX.PB01_TX.PB10,29.0,-0.21689713659883467,0.8302877693429738,PB01,PB10
TX.PB01_TX.PB10,33.0,-1.0928104404868633,0.791572138710494,PB01,PB10
TX.PB01_TX.PB10,37.0,-0.056482538519263846,0.8385412317244813,PB01,PB10
