station_pair,time,delay,coherence,station1,station2
TX.PB01_TX.PB03,17.0,0.5520068914520868,0.8730535062093939,PB01,PB03
TX.PB01_TX.PB03,21.0,-0.16980975022691297,0.84913969820154,PB01,PB03
TX.PB01_TX.PB03,25.0,0.2372962615980184,0.7964408415107443,PB01,PB03
TX.PB01_TX.PB03,29.0,-0.06656644294569858,0.7909873432321228,PB01,PB03
TX.PB01_TX.PB03,33.0,0.009361903919288081,0.7837239663131708,PB01,PB03
TX.PB01_TX.PB03,37.0,0.40346392005359394,0.8273453863607112,PB01,PB03
TX.PB01_TX.PB03,41.0,0.2877638224473199,0.7750532073260857,PB01,PB03
TX.PB01_TX.PB03,45.0,0.3495801002271364,0.8000676685737198,PB01,PB03
TX.PB01_TX.PB03,49.0,0.0025200590181236344,0.8393585814291328,PB01,PB03
TX.PB01_TX.PB03,53.0,0.4048567382895505,0.8422064354413709,PB01,PB03
TX.PB01_TX.PB03,57.0,-0.7472676011849163,0.8249984228028162,PB01,PB03
TX.PB01_TX.PB04,29.0,0.3923966788634051,0.7707761978946995,PB01,PB04
TX.PB01_TX.PB04,33.0,-0.5236776239970041,0.7594264466070563,PB01,PB04
TX.PB01_TX.PB04,37.0,0.03208512215609796,0.7979705236009339,PB01,PB04
TX.PB01_TX.PB04,41.0,0.23546079891384047,0.8037437519913891,PB01,PB04
TX.PB01_TX.PB04,45.0,-0.5075970373285773,0.8054688303939541,PB01,PB04
TX.PB01_TX.PB04,49.0,0.05608683448538292,0.8026201773171421,PB01,PB04
TX.PB01_TX.PB04,53.0,-0.3630281698445128,0.8584876785458623,PB01,PB04
TX.PB01_TX.PB04,57.0,0.3110604630130161,0.8355404087677712,PB01,PB04
TX.PB01_TX.PB04,61.0,-0.24180844803882037,0.8392664312007797,PB01,PB04
TX.PB01_TX.PB04,65.0,-0.43434030379721433,0.8279613257396362,PB01,PB04
TX.PB01_TX.PB04,69.0,0.3218478657930717,0.8167090814044553,PB01,PB04
TX.PB01_TX.PB05,23.0,0.9285988718822262,0.7974653537740944,PB01,PB05
TX.PB01_TX.PB05,27.0,0.1855195026485128,0.8370993624403187,PB01,PB05
TX.PB01_TX.PB05,31.0,0.07429151818348041,0.8056334048418525,PB01,PB05
TX.PB01_TX.PB05,35.0,0.6197795634655691,0.7814985225493811,PB01,PB05
TX.PB01_TX.PB05,39.0,0.024008261671089933,0.8519071051348528,PB01,PB05
TX.PB01_TX.PB05,43.0,0.4005924093982908,0.8057008351609108,PB01,PB05
TX.PB01_TX.PB05,47.0,0.14893432915906182,0.801804173087025,PB01,PB05
TX.PB01_TX.PB05,51.0,0.8928903129969622,0.8337785295991226,PB01,PB05
TX.PB01_TX.PB05,55.0,-0.6791349077439355,0.8442540420962129,PB01,PB05
TX.PB01_TX.PB05,59.0,0.9203623053181212,0.8114102989213041,PB01,PB05
TX.PB01_TX.PB05,63.0,-0.2633810990258833,0.8268742440478578,PB01,PB05
TX.PB01_TX.PB06,49.0,-0.32889474504766164,0.8499512642641152,PB01,PB06
TX.PB01_TX.PB06,53.0,0.6718803208791349,0.8317179639742307,PB01,PB06
TX.PB01_TX.PB06,57.0,-0.33963129265229014,0.8091075390240595,PB01,PB06
TX.PB01_TX.PB06,61.0,0.8522636341214882,0.8036953546485409,PB01,PB06
TX.PB01_TX.PB06,65.0,-0.3368534343693752,0.7956865119627493,PB01,PB06
TX.PB01_TX.PB06,69.0,0.22504448826098664,0.8256121944271112,PB01,PB06
TX.PB01_TX.PB06,73.0,-0.4408513991018235,0.8003861931288682,PB01,PB06
TX.PB01_TX.PB06,77.0,-0.14781588517691127,0.8297623027681665,PB01,PB06
TX.PB01_TX.PB06,81.0,-0.25429531684163326,0.8163701270855088,PB01,PB06
TX.PB01_TX.PB06,85.0,0.8675744118061558,0.7930041078064731,PB01,PB06
TX.PB01_TX.PB06,89.0,0.7822404166446768,0.7825898921241526,PB01,PB06
TX.PB01_TX.PB07,37.0,-0.1842233589085903,0.873261686183804,PB01,PB07
TX.PB01_TX.PB07,41.0,-0.08130686445617664,0.7881626190240304,PB01,PB07
TX.PB01_TX.PB07,45.0,0.7272974782866659,0.7993110814144729,PB01,PB07
TX.PB01_TX.PB07,49.0,-0.06545641581304644,0.7620011132996477,PB01,PB07
TX.PB01_TX.PB07,53.0,-0.25779863318940904,0.8320928820800177,PB01,PB07
TX.PB01_TX.PB07,57.0,0.46951438730120376,0.8483043707387603,PB01,PB07
TX.PB01_TX.PB07,61.0,0.3743651965573681,0.8403974123293465,PB01,PB07
TX.PB01_TX.PB07,65.0,0.0740383818976979,0.8050417691963555,PB01,PB07
TX.PB01_TX.PB07,69.0,0.3374219798320267,0.8017844661265642,PB01,PB07
TX.PB01_TX.PB07,73.0,-0.42412728176861914,0.8293068014773495,PB01,PB07
TX.PB01_TX.PB07,77.0,-0.372944809377975,0.8106584180283635,PB01,PB07
TX.PB01_TX.PB08,43.0,-0.5235179213722431,0.8309010035667734,PB01,PB08
TX.PB01_TX.PB08,47.0,-0.31375434727271084,0.805589407728937,PB01,PB08
TX.PB01_TX.PB08,51.0,0.3816022079722039,0.844607360376019,PB01,PB08
TX.PB01_TX.PB08,55.0,-0.1859730393120733,0.8028297743165816,PB01,PB08
TX.PB01_TX.PB08,59.0,0.5978816789005443,0.8503053994046582,PB01,PB08
TX.PB01_TX.PB08,63.0,-1.076367615287244,0.8301665321106323,PB01,PB08
TX.PB01_TX.PB08,67.0,-0.9745029881114621,0.8479339532202114,PB01,PB08
TX.PB01_TX.PB08,71.0,1.0226962080390656,0.7593419513846777,PB01,PB08
TX.PB01_TX.PB08,75.0,-0.6653685849578421,0.8271569354909459,PB01,PB08
TX.PB01_TX.PB08,79.0,-0.13320409951908482,0.7786549887732122,PB01,PB08
TX.PB01_TX.PB08,83.0,0.3075555606696062,0.8424164352068311,PB01,PB08
TX.PB01_TX.PB10,21.0,-0.2852376690616452,0.8260191519905123,PB01,PB10
TX.PB01_TX.PB10,25.0,-0.39416583403474553,0.8390455038155203,PB01,PB10
TX.PB01_TX.PB10,29.0,0.6091599237254366,0.792362150937358,PB01,PB10
TX.PB01_TX.PB10,33.0,0.5270736066199807,0.7642825453716414,PB01,PB10
TX.PB01_TX.PB10,37.0,-0.6488858265206172,0.7922712862454488,PB01,PB10
TX.PB01_TX.PB10,41.0,0.41145687377499696,0.8373170400127791,PB01,PB10
TX.PB01_TX.PB10,45.0,0.04729049024226684,0.7794190737231353,PB01,PB10
TX.PB01_TX.PB10,49.0,0.4581346892334572,0.8679778460156865,PB01,PB10
TX.PB01_TX.PB10,53.0,0.33358871061219125,0.7740921700533642,PB01,PB10
TX.PB01_TX.PB10,57.0,-0.5839127479897481,0.8251562897231453,PB01,PB10
TX.PB01_TX.PB10,61.0,-0.05823186588476817,0.8300500326062605,PB01,PB10
TX.PB01_TX.PB12,19.0,0.26176662670762235,0.8403672382023035,PB01,PB12
TX.PB01_TX.PB12,23.0,0.34603792714572373,0.8158596858309851,PB01,PB12
TX.PB01_TX.PB12,27.0,0.19033194590199656,0.865692495407474,PB01,PB12
TX.PB01_TX.PB12,31.0,0.07626688978913389,0.7534666587158511,PB01,PB12
TX.PB01_TX.PB12,35.0,-0.6004251175406519,0.7730105806695802,PB01,PB12
TX.PB01_TX.PB12,39.0,-0.003434153356973989,0.8365734273232422,PB01,PB12
TX.PB01_TX.PB12,43.0,0.2942596210844204,0.7824134977421826,PB01,PB12
TX.PB01_TX.PB12,47.0,-0.3826969377076245,0.7499743389493494,PB01,PB12
TX.PB01_TX.PB12,51.0,0.4607677708048674,0.830313511768044,PB01,PB12
