station_pair,time,delay,coherence,station1,station2
TX.PB01_TX.PB03,17.0,0.14059608516705205,0.7409793999895821,PB01,PB03
TX.PB01_TX.PB03,21.0,0.6324149502042358,0.7603241737121502,PB01,PB03
TX.PB01_TX.PB03,25.0,0.0006460184334712889,0.7643940796480566,PB01,PB03
TX.PB01_TX.PB03,29.0,0.22096319331076547,0.8199704925770572,PB01,PB03
TX.PB01_TX.PB03,33.0,0.7728835763559827,0.7527316028714458,PB01,PB03
TX.PB01_TX.PB03,37.0,0.255393765670643,0.8468304577654138,PB01,PB03
TX.PB01_TX.PB03,41.0,-0.400118172109388,0.7934391673582477,PB01,PB03
TX.PB01_TX.PB03,45.0,0.27175306691476925,0.7761223445811252,PB01,PB03
TX.PB01_TX.PB03,49.0,0.5843404778133263,0.8059094090371687,PB01,PB03
TX.PB01_TX.PB03,53.0,-0.07740051613004476,0.826938774083041,PB01,PB03
TX.PB01_TX.PB03,57.0,0.11186635485617467,0.8245168170722534,PB01,PB03
TX.PB01_TX.PB04,29.0,-0.37507650788916685,0.7368874742881975,PB01,PB04
TX.PB01_TX.PB04,33.0,-0.3627589475604984,0.8160685040971228,PB01,PB04
TX.PB01_TX.PB04,37.0,0.8988609466185788,0.7835274456068724,PB01,PB04
TX.PB01_TX.PB04,41.0,0.025825245524460846,0.7952715798430366,PB01,PB04
TX.PB01_TX.PB04,45.0,0.07049991894794813,0.810873728730083,PB01,PB04
TX.PB01_TX.PB04,49.0,-0.057923155592743775,0.7678690759784937,PB01,PB04
TX.PB01_TX.PB04,53.0,-0.31864312854996274,0.8105650791528957,PB01,PB04
TX.PB01_TX.PB04,57.0,-0.44797806207105856,0.8006669731223112,PB01,PB04
TX.PB01_TX.PB04,61.0,-0.445771654701346,0.807007780026668,PB01,PB04
TX.PB01_TX.PB04,65.0,-0.012595398239371485,0.8358164820560382,PB01,PB04
TX.PB01_TX.PB04,69.0,0.49410378456113857,0.8486255392413538,PB01,PB04
TX.PB01_TX.PB05,23.0,1.0458957350599636,0.8191725331223858,PB01,PB05
TX.PB01_TX.PB05,27.0,-0.4517152514322872,0.8419917191564045,PB01,PB05
TX.PB01_TX.PB05,31.0,-0.05968209321868766,0.8250079206099256,PB01,PB05
TX.PB01_TX.PB05,35.0,-0.338293730088254,0.7892329831665592,PB01,PB05
TX.PB01_TX.PB05,39.0,1.1472779044697303,0.8186151099563854,PB01,PB05
TX.PB01_TX.PB05,43.0,-0.35962927081349577,0.8694194850702358,PB01,PB05
TX.PB01_TX.PB05,47.0,0.35065366673386694,0.8205288778197851,PB01,PB05
TX.PB01_TX.PB05,51.0,0.5974120757425257,0.8341622877071253,PB01,PB05
TX.PB01_TX.PB05,55.0,-0.2311909256702928,0.8553525271222442,PB01,PB05
TX.PB01_TX.PB05,59.0,-0.1612324668476519,0.7796668387259044,PB01,PB05
TX.PB01_TX.PB05,63.0,-0.11408304968420184,0.7843947045672801,PB01,PB05
TX.PB01_TX.PB06,49.0,0.6535156527473717,0.8061713508118262,PB01,PB06
TX.PB01_TX.PB06,53.0,-0.20175553181489683,0.811566921778979,PB01,PB06
TX.PB01_TX.PB06,57.0,-0.10739382647385244,0.8621643655684768,PB01,PB06
TX.PB01_TX.PB06,61.0,0.2800096301592502,0.7934870155820589,PB01,PB06
TX.PB01_TX.PB06,65.0,-0.3550844234506072,0.8151317945364807,PB01,PB06
TX.PB01_TX.PB06,69.0,-0.07901165155091923,0.8161356239590589,PB01,PB06
TX.PB01_TX.PB06,73.0,-0.010413322897892664,0.8190298606390078,PB01,PB06
TX.PB01_TX.PB06,77.0,-0.30040367367253407,0.7948975365162025,PB01,PB06
TX.PB01_TX.PB06,81.0,0.2566105069321628,0.806705109096781,PB01,PB06
TX.PB01_TX.PB06,85.0,0.4572052904287278,0.8250506635354402,PB01,PB06
TX.PB01_TX.PB06,89.0,0.48403487470826034,0.7882829278863616,PB01,PB06
TX.PB01_TX.PB07,37.0,0.05234269196869387,0.8369311358688906,PB01,PB07
TX.PB01_TX.PB07,41.0,-0.40912486524108777,0.8200822153533227,PB01,PB07
TX.PB01_TX.PB07,45.0,1.3757587867815468,0.7670755090642896,PB01,PB07
TX.PB01_TX.PB07,49.0,0.03896505408895772,0.8093782223070941,PB01,PB07
TX.PB01_TX.PB07,53.0,-0.3047702073494721,0.8313827704604595,PB01,PB07
TX.PB01_TX.PB07,57.0,-0.1801291805525181,0.8153070413895702,PB01,PB07
TX.PB01_TX.PB07,61.0,-0.030537407262459806,0.8303382220674955,PB01,PB07
TX.PB01_TX.PB07,65.0,0.4411074099507756,0.7778714493999807,PB01,PB07
TX.PB01_TX.PB07,69.0,-0.15586858875479695,0.8080771064178492,PB01,PB07
TX.PB01_TX.PB07,73.0,0.2066398270461594,0.7885472470807856,PB01,PB07
TX.PB01_TX.PB07,77.0,0.021202933701536957,0.8000820147303693,PB01,PB07
TX.PB01_TX.PB08,43.0,-0.41651274903812335,0.7647292700904226,PB01,PB08
TX.PB01_TX.PB08,47.0,-0.3840658255392926,0.7914975672356632,PB01,PB08
TX.PB01_TX.PB08,51.0,-0.17478915899361527,0.8067985823510657,PB01,PB08
TX.PB01_TX.PB08,55.0,-0.2619557518607509,0.8415678520553341,PB01,PB08
TX.PB01_TX.PB08,59.0,-0.07924647136219826,0.8439618692522117,PB01,PB08
TX.PB01_TX.PB08,63.0,0.2715394952252957,0.8033432990722698,PB01,PB08
TX.PB01_TX.PB08,67.0,-0.3750592253745648,0.8045551112728606,PB01,PB08
TX.PB01_TX.PB08,71.0,0.4443805039174588,0.797530273776154,PB01,PB08
TX.PB01_TX.PB08,75.0,-0.7175036617288888,0.8179791721808242,PB01,PB08
TX.PB01_TX.PB08,79.0,0.4351767466456015,0.7704423161371362,PB01,PB08
TX.PB01_TX.PB08,83.0,0.34392963468174903,0.8095797200971844,PB01,PB08
TX.PB01_TX.PB10,21.0,0.3867108381269076,0.7772948210437349,PB01,PB10
TX.PB01_TX.PB10,25.0,0.1243150791161852,0.8209735383015145,PB01,PB10
TX.PB01_TX.PB10,29.0,-0.3353416839769304,0.7900993548271857,PB01,PB10
TX.PB01_TX.PB10,33.0,0.3029448047320096,0.7544409216683977,PB01,PB10
TX.PB01_TX.PB10,37.0,0.1868136818452056,0.8104722404961479,PB01,PB10
TX.PB01_TX.PB10,41.0,-0.9026881259362957,0.8192762913071591,PB01,PB10
TX.PB01_TX.PB10,45.0,0.02841594273615449,0.8615026091424242,PB01,PB10
TX.PB01_TX.PB10,49.0,0.04631394973532861,0.8451589762776157,PB01,PB10
TX.PB01_TX.PB10,53.0,-0.6269094395459429,0.7808068285401406,PB01,PB10
TX.PB01_TX.PB10,57.0,-0.12288922945649255,0.8321621160171001,PB01,PB10
TX.PB01_TX.PB10,61.0,0.35131463563001614,0.7716929774993766,PB01,PB10
TX.PB01_TX.PB12,19.0,-0.04204424938609263,0.8536484063185635,PB01,PB12
TX.PB01_TX.PB12,23.0,0.3076033263942676,0.8050522204910467,PB01,PB12
TX.PB01_TX.PB12,27.0,-0.34378173529684763,0.7989838030169859,PB01,PB12
TX.PB01_TX.PB12,31.0,-0.721574952091759,0.8092527061066603,PB01,PB12
TX.PB01_TX.PB12,35.0,-0.14837948207932444,0.8074170156602312,PB01,PB12
TX.PB01_TX.PB12,39.0,0.24065833306886833,0.8274315464460904,PB01,PB12
TX.PB01_TX.PB12,43.0,0.033694149537601865,0.8095080922730711,PB01,PB12
TX.PB01_TX.PB12,47.0,0.607190062415406,0.7760685012359136,PB01,PB12
TX.PB01_TX.PB12,51.0,0.3088401820477637,0.8139516136941837,PB01,PB12
TX.PB01_TX.PB12,55.0,0.7704485310286602,0.8136126011207852,PB01,PB12
TX.PB01_TX.PB12,59.0,0.06855825287783937,0.8122878404281102,PB01,PB12
TX.PB01_TX.PB13,35.0,0.4276930522297798,0.787681415120795,PB01,PB13
TX.PB01_TX.PB13,39.0,-0.2693069860274868,0.7853658913855661,PB01,PB13
TX.PB01_TX.PB13,43.0,0.7432725045856948,0.8293882974621427,PB01,PB13
TX.PB01_TX.PB13,47.0,0.5361121272794853,0.7599528689634387,PB01,PB13
TX.PB01_TX.PB13,51.0,-0.043417248600256086,0.7803995780266086,PB01,PB13
TX.PB01_TX.PB13,55.0,0.2451052383867256,0.853363649314602,PB01,PB13
TX.PB01_TX.PB13,59.0,-0.1152551277551538,0.8417029278975625,PB01,PB13
TX.PB01_TX.PB13,63.0,0.1758240564443758,0.7885138665632994,PB01,PB13
TX.PB01_TX.PB13,67.0,-0.520588942473194,0.7792570656601051,PB01,PB13
TX.PB01_TX.PB13,71.0,-0.591108281612378,0.7940505698960935,PB01,PB13
TX.PB01_TX.PB13,75.0,-0.258200642248008,0.818669709862883,PB01,PB13
TX.PB01_TX.PB14,33.0,-0.5873036871842886,0.8068531850331497,PB01,PB14
TX.PB01_TX.PB14,37.0,-0.10585587306084288,0.8218344767026861,PB01,PB14
TX.PB01_TX.PB14,41.0,-0.31600679543128124,0.8347703158235585,PB01,PB14
TX.PB01_TX.PB14,45.0,-0.7519173593747227,0.8169051776151609,PB01,PB14
TX.PB01_TX.PB14,49.0,0.3838587914814202,0.8205088899621024,PB01,PB14
TX.PB01_TX.PB14,53.0,-0.05850901065861333,0.8108002908078222,PB01,PB14
TX.PB01_TX.PB14,57.0,-0.6577999170004445,0.8309213912403162,PB01,PB14
TX.PB01_TX.PB14,61.0,-0.9440809007716707,0.7989835546214291,PB01,PB14
TX.PB01_TX.PB14,65.0,1.1931207613099717,0.8120393005107284,PB01,PB14
TX.PB01_TX.PB14,69.0,-0.354173829834774,0.8315129782434939,PB01,PB14
TX.PB01_TX.PB14,73.0,0.05727520158506669,0.7844918489031898,PB01,PB14
TX.PB01_TX.PB16,29.0,0.330921192939137,0.7960731702893056,PB01,PB16
